,lenght,time_enc,time_dec
83317,44,999212.2650146484,997304.9163818359
83318,44,997066.4978027344,997304.9163818359
83322,44,998258.5906982422,997066.4978027344
83330,31,997304.9163818359,993490.2191162109
83339,31,997066.4978027344,997781.7535400391
83340,31,997304.9163818359,997066.4978027344
83348,53,997066.4978027344,996351.2420654297
83356,53,997066.4978027344,993013.3819580078
83362,23,997304.9163818359,996589.6606445312
83363,23,998735.4278564453,997543.3349609375
83364,23,996351.2420654297,997543.3349609375
83369,23,998020.1721191406,997543.3349609375
83370,14,996828.0792236328,997304.9163818359
83374,39,997304.9163818359,998735.4278564453
83375,39,997781.7535400391,996112.8234863281
83376,39,997543.3349609375,996828.0792236328
83382,39,996589.6606445312,997781.7535400391
83384,39,997066.4978027344,997066.4978027344
83385,39,997304.9163818359,997543.3349609375
83387,39,997066.4978027344,997304.9163818359
83393,23,997304.9163818359,997066.4978027344
83400,13,997066.4978027344,997304.9163818359
83407,13,997066.4978027344,997304.9163818359
83412,15,993490.2191162109,996589.6606445312
83413,15,999689.1021728516,998020.1721191406
83414,15,997304.9163818359,996589.6606445312
83415,15,995635.986328125,998020.1721191406
83416,15,996828.0792236328,997066.4978027344
83417,15,997543.3349609375,996589.6606445312
83418,15,997781.7535400391,997304.9163818359
83426,15,994205.4748535156,996589.6606445312
83427,13,997066.4978027344,997066.4978027344
83428,13,998020.1721191406,997543.3349609375
83433,13,997304.9163818359,997304.9163818359
83434,13,997304.9163818359,996828.0792236328
83435,13,997781.7535400391,997304.9163818359
83439,13,997066.4978027344,997066.4978027344
83440,13,998020.1721191406,997543.3349609375
83454,100,997781.7535400391,997543.3349609375
83461,17,997066.4978027344,997304.9163818359
83462,75,996828.0792236328,997543.3349609375
83466,12,997066.4978027344,997304.9163818359
83469,12,997304.9163818359,996351.2420654297
83472,12,997781.7535400391,997304.9163818359
83476,54,997304.9163818359,996828.0792236328
83478,54,997781.7535400391,997543.3349609375
83479,54,997066.4978027344,996828.0792236328
83482,88,997304.9163818359,997304.9163818359
83490,67,997066.4978027344,997066.4978027344
83494,67,997304.9163818359,998020.1721191406
83498,41,997304.9163818359,996351.2420654297
83502,20,997781.7535400391,997066.4978027344
83513,20,997781.7535400391,997304.9163818359
83517,20,996828.0792236328,997304.9163818359
83518,20,997304.9163818359,997066.4978027344
83521,95,997543.3349609375,997066.4978027344
83528,55,997781.7535400391,996351.2420654297
83533,55,997066.4978027344,997066.4978027344
83534,14,997543.3349609375,997304.9163818359
83537,86,997304.9163818359,997543.3349609375
83538,86,997781.7535400391,997066.4978027344
83576,61,997543.3349609375,996828.0792236328
83579,61,997543.3349609375,998020.1721191406
83580,61,997066.4978027344,996589.6606445312
83589,80,997304.9163818359,996828.0792236328
83597,16,997304.9163818359,997304.9163818359
83600,69,996589.6606445312,997304.9163818359
83603,69,997304.9163818359,997066.4978027344
83604,18,997304.9163818359,997066.4978027344
83608,18,997543.3349609375,997304.9163818359
83609,18,996828.0792236328,997066.4978027344
83616,1,997781.7535400391,997781.7535400391
83617,84,997543.3349609375,997781.7535400391
83618,84,997304.9163818359,996112.8234863281
83619,84,996589.6606445312,999212.2650146484
83623,84,997066.4978027344,997304.9163818359
83630,84,996351.2420654297,996589.6606445312
83634,84,997543.3349609375,998497.0092773438
83635,84,998020.1721191406,995874.4049072266
83637,32,996828.0792236328,999212.2650146484
83638,32,996828.0792236328,995874.4049072266
83642,32,998020.1721191406,994682.3120117188
83644,32,997304.9163818359,998735.4278564453
83653,82,998258.5906982422,997543.3349609375
83655,82,996351.2420654297,997543.3349609375
83662,11,998020.1721191406,997543.3349609375
83663,11,997543.3349609375,997781.7535400391
83664,11,996351.2420654297,996589.6606445312
83668,13,997304.9163818359,962257.3852539062
83669,58,997543.3349609375,996828.0792236328
83673,3,997304.9163818359,996828.0792236328
83674,3,997066.4978027344,996589.6606445312
83676,3,997304.9163818359,997781.7535400391
83677,3,997543.3349609375,996828.0792236328
83680,47,996828.0792236328,997543.3349609375
83681,47,997066.4978027344,997066.4978027344
83684,91,996351.2420654297,997304.9163818359
83685,91,997066.4978027344,998020.1721191406
83693,47,997304.9163818359,997066.4978027344
83694,47,997066.4978027344,997543.3349609375
83697,47,997304.9163818359,996828.0792236328
83702,47,997304.9163818359,996112.8234863281
83711,12,997066.4978027344,996828.0792236328
83712,12,997304.9163818359,996828.0792236328
83726,79,997304.9163818359,999212.2650146484
83727,1,997781.7535400391,997066.4978027344
83730,97,997066.4978027344,997304.9163818359
83739,97,996351.2420654297,997304.9163818359
83742,47,996828.0792236328,997543.3349609375
83746,43,997781.7535400391,997066.4978027344
83747,5,997066.4978027344,996828.0792236328
83751,5,997543.3349609375,997543.3349609375
83766,12,997781.7535400391,997304.9163818359
83772,30,997304.9163818359,997781.7535400391
83776,30,997066.4978027344,997304.9163818359
83777,30,997781.7535400391,998497.0092773438
83780,82,997781.7535400391,997543.3349609375
83788,93,997304.9163818359,997066.4978027344
83791,93,997304.9163818359,997304.9163818359
83792,93,997543.3349609375,998497.0092773438
83795,93,997304.9163818359,998497.0092773438
83799,14,997543.3349609375,997543.3349609375
83808,50,997543.3349609375,997066.4978027344
83809,50,997304.9163818359,997543.3349609375
83813,50,997304.9163818359,996351.2420654297
83819,60,997543.3349609375,997066.4978027344
83822,60,997066.4978027344,997543.3349609375
83823,60,997304.9163818359,997066.4978027344
83829,90,997781.7535400391,997543.3349609375
83830,90,996351.2420654297,998497.0092773438
83833,90,997066.4978027344,997781.7535400391
83834,90,997781.7535400391,997066.4978027344
83840,18,999212.2650146484,997304.9163818359
83843,18,995874.4049072266,998258.5906982422
83844,18,997066.4978027344,997304.9163818359
83849,18,999450.68359375,997543.3349609375
83850,18,995874.4049072266,997066.4978027344
83851,18,996828.0792236328,997543.3349609375
83852,18,997781.7535400391,997304.9163818359
83859,50,996351.2420654297,994443.8934326172
83860,50,998735.4278564453,997304.9163818359
83861,50,997066.4978027344,997304.9163818359
83869,24,998020.1721191406,997781.7535400391
83870,24,997304.9163818359,998735.4278564453
83873,72,997543.3349609375,995874.4049072266
83874,10,996589.6606445312,996828.0792236328
83877,10,997543.3349609375,997066.4978027344
83878,10,997304.9163818359,997543.3349609375
83886,74,997304.9163818359,998258.5906982422
83892,92,998258.5906982422,997543.3349609375
83893,92,997304.9163818359,997543.3349609375
83894,92,996589.6606445312,997066.4978027344
83895,92,997304.9163818359,997066.4978027344
83901,92,997066.4978027344,998735.4278564453
83902,92,997304.9163818359,996828.0792236328
83905,84,997304.9163818359,997066.4978027344
83912,84,997066.4978027344,997543.3349609375
83917,38,997066.4978027344,997304.9163818359
83922,7,997543.3349609375,997304.9163818359
83929,7,997543.3349609375,997304.9163818359
83940,49,997543.3349609375,997781.7535400391
83941,53,997304.9163818359,997304.9163818359
83946,9,996589.6606445312,997066.4978027344
83967,95,997543.3349609375,997304.9163818359
83968,95,997304.9163818359,997543.3349609375
83973,83,997066.4978027344,997543.3349609375
83977,43,997543.3349609375,997304.9163818359
83986,57,997304.9163818359,995874.4049072266
83987,57,998497.0092773438,996828.0792236328
83990,57,997543.3349609375,997304.9163818359
83998,39,997304.9163818359,997304.9163818359
83999,39,997304.9163818359,997066.4978027344
84002,39,997304.9163818359,999927.5207519531
84003,39,997304.9163818359,995635.986328125
84010,98,997304.9163818359,997304.9163818359
84011,98,997543.3349609375,997781.7535400391
84014,98,997066.4978027344,996828.0792236328
84031,20,997543.3349609375,998020.1721191406
84035,20,997066.4978027344,997304.9163818359
84040,52,997066.4978027344,997304.9163818359
84045,52,996589.6606445312,937700.2716064453
84056,78,997066.4978027344,996828.0792236328
84064,1,996112.8234863281,997304.9163818359
84065,1,998973.8464355469,997781.7535400391
84067,1,997066.4978027344,931262.9699707031
84068,1,997066.4978027344,996828.0792236328
84078,95,997781.7535400391,996828.0792236328
84079,95,997066.4978027344,998020.1721191406
84083,95,503301.62048339844,997304.9163818359
84091,11,997543.3349609375,998258.5906982422
84092,11,998020.1721191406,996828.0792236328
84096,3,997304.9163818359,996589.6606445312
84102,3,997304.9163818359,995874.4049072266
84103,3,997543.3349609375,997066.4978027344
84106,6,996351.2420654297,997781.7535400391
84107,6,997781.7535400391,997066.4978027344
84108,6,996828.0792236328,996828.0792236328
84112,6,997304.9163818359,997543.3349609375
84115,6,997066.4978027344,996828.0792236328
84118,6,997304.9163818359,997781.7535400391
84126,42,997543.3349609375,997781.7535400391
84131,23,997543.3349609375,997304.9163818359
84132,23,997066.4978027344,997543.3349609375
84136,56,997304.9163818359,997066.4978027344
84146,60,998020.1721191406,997781.7535400391
84149,43,997543.3349609375,997066.4978027344
84150,43,997066.4978027344,996828.0792236328
84155,43,997066.4978027344,997066.4978027344
84156,43,997543.3349609375,997781.7535400391
84159,43,998735.4278564453,997066.4978027344
84160,43,996112.8234863281,997543.3349609375
84165,63,997543.3349609375,997304.9163818359
84168,63,997066.4978027344,997066.4978027344
84170,63,997066.4978027344,993728.6376953125
84175,86,996828.0792236328,998020.1721191406
84179,29,997066.4978027344,997543.3349609375
84180,29,997543.3349609375,504732.1319580078
84186,29,997304.9163818359,997066.4978027344
84190,11,997543.3349609375,997304.9163818359
84201,17,996828.0792236328,997543.3349609375
84204,17,997304.9163818359,998497.0092773438
84212,58,996828.0792236328,997304.9163818359
84213,69,997543.3349609375,997304.9163818359
84220,59,997304.9163818359,997543.3349609375
84226,73,997066.4978027344,998735.4278564453
84227,73,997304.9163818359,996589.6606445312
84231,68,997304.9163818359,997304.9163818359
84238,68,997304.9163818359,997543.3349609375
84242,61,996828.0792236328,997543.3349609375
84243,61,997543.3349609375,997304.9163818359
84249,94,997543.3349609375,989913.9404296875
84250,94,997066.4978027344,996828.0792236328
84251,94,997781.7535400391,997543.3349609375
84252,94,997066.4978027344,996828.0792236328
84256,19,998258.5906982422,995397.5677490234
84261,35,997304.9163818359,998735.4278564453
84267,35,997304.9163818359,995397.5677490234
84273,96,997781.7535400391,997781.7535400391
84276,86,999689.1021728516,997304.9163818359
84277,86,995635.986328125,997304.9163818359
84281,99,996589.6606445312,997543.3349609375
84282,99,997543.3349609375,997304.9163818359
84285,74,997066.4978027344,997066.4978027344
84286,74,997304.9163818359,997066.4978027344
84290,97,997781.7535400391,997304.9163818359
84291,97,997066.4978027344,997066.4978027344
84295,97,997304.9163818359,997304.9163818359
84296,97,997781.7535400391,997304.9163818359
84300,94,997066.4978027344,997781.7535400391
84304,38,997781.7535400391,998258.5906982422
84308,82,997066.4978027344,997543.3349609375
84311,82,999450.68359375,997304.9163818359
84312,82,994920.7305908203,997304.9163818359
84315,82,997543.3349609375,996828.0792236328
84319,62,997304.9163818359,996589.6606445312
84320,62,997781.7535400391,998020.1721191406
84323,56,997066.4978027344,997066.4978027344
84328,56,997543.3349609375,997066.4978027344
84334,56,997066.4978027344,997543.3349609375
84338,89,932693.4814453125,996828.0792236328
84342,14,996828.0792236328,997304.9163818359
84343,84,996589.6606445312,997304.9163818359
84358,8,997543.3349609375,991582.8704833984
84362,8,997066.4978027344,997304.9163818359
84369,8,996828.0792236328,997543.3349609375
84370,8,997781.7535400391,998020.1721191406
84374,13,997066.4978027344,997066.4978027344
84378,13,996828.0792236328,997304.9163818359
84384,35,997304.9163818359,997543.3349609375
84388,35,974655.1513671875,997543.3349609375
84392,61,998020.1721191406,997066.4978027344
84393,61,997066.4978027344,997066.4978027344
84401,43,996828.0792236328,997781.7535400391
84402,43,997781.7535400391,997066.4978027344
84405,43,998020.1721191406,997066.4978027344
84406,43,997304.9163818359,997066.4978027344
84409,43,997781.7535400391,997304.9163818359
84413,43,997304.9163818359,998020.1721191406
84414,79,996828.0792236328,997543.3349609375
84418,79,997066.4978027344,996589.6606445312
84421,26,997304.9163818359,997781.7535400391
84422,26,997304.9163818359,997543.3349609375
84425,87,998020.1721191406,998020.1721191406
84429,87,997066.4978027344,997781.7535400391
84434,32,996828.0792236328,994682.3120117188
84445,44,996828.0792236328,997304.9163818359
84449,89,997066.4978027344,997543.3349609375
84451,89,997066.4978027344,997781.7535400391
84458,82,997066.4978027344,996828.0792236328
84459,49,997543.3349609375,998020.1721191406
84466,56,997304.9163818359,996828.0792236328
84467,41,997781.7535400391,997543.3349609375
84477,85,999450.68359375,997066.4978027344
84478,85,996589.6606445312,997066.4978027344
84481,85,997304.9163818359,997304.9163818359
84485,1,997304.9163818359,997066.4978027344
84487,1,999689.1021728516,997781.7535400391
84491,64,997304.9163818359,997066.4978027344
84494,51,997304.9163818359,997781.7535400391
84509,51,997543.3349609375,997304.9163818359
84510,51,997066.4978027344,997066.4978027344
84513,51,997066.4978027344,997066.4978027344
84520,41,997066.4978027344,997781.7535400391
84521,41,997543.3349609375,996828.0792236328
84527,4,997543.3349609375,996828.0792236328
84530,4,997304.9163818359,997304.9163818359
84531,4,997543.3349609375,996828.0792236328
84532,4,998020.1721191406,997304.9163818359
84536,79,996828.0792236328,999212.2650146484
84539,79,997304.9163818359,997066.4978027344
84540,79,997543.3349609375,995397.5677490234
84549,64,997304.9163818359,997781.7535400391
84550,64,997304.9163818359,997304.9163818359
84554,27,996351.2420654297,997543.3349609375
84556,27,997066.4978027344,997781.7535400391
